Node1,Effect,Node2,Type
Node11,1,Node152,none
Node11,-1,Node157,none
Node11,1,Node190,none
Node11,1,Node191,none
Node11,1,Node195,none
Node11,-1,Node197,none
Node11,-1,Node212,none
Node11,1,Node239,none
Node11,-1,Node243,none
Node11,-1,Node251,none
Node11,-1,Node259,none
Node11,-1,Node263,none
Node11,1,Node270,none
Node11,-1,Node271,none
Node11,1,Node272,none
Node11,-1,Node292,none
Node11,-1,Node293,none
Node11,-1,Node300,none
Node11,-1,Node333,none
Node11,-1,Node334,none
Node11,-1,Node346,none
Node11,-1,Node369,none
Node11,-1,Node375,none
Node11,-1,Node398,none
Node11,-1,Node402,none
Node11,-1,Node416,none
Node11,1,Node417,none
Node11,1,Node423,none
Node11,1,Node428,none
Node11,1,Node433,none
Node11,1,Node462,none
Node11,-1,Node486,none
Node11,1,Node487,none
Node11,-1,Node497,none
Node11,1,Node499,none
Node11,1,Node504,none
Node11,-1,Node506,none
Node11,1,Node524,none
Node11,-1,Node537,none
Node11,-1,Node561,none
Node11,1,Node573,none
Node11,1,Node578,none
Node11,-1,Node591,none
Node11,-1,Node637,none
Node11,-1,Node651,none
Node11,1,Node656,none
Node11,1,Node669,none
Node11,-1,Node679,none
Node11,-1,Node681,none
Node11,1,Node690,none
Node11,1,Node706,none
Node11,1,Node708,none
Node11,1,Node722,none
Node11,1,Node730,none
Node11,1,Node743,none
Node11,1,Node768,none
Node11,-1,Node782,none
Node11,-1,Node786,none
Node11,1,Node828,none
Node11,-1,Node830,none
Node11,-1,Node844,none
Node11,1,Node850,none
Node11,-1,Node884,none
Node11,-1,Node886,none
Node11,-1,Node912,none
Node11,-1,Node932,none
Node11,1,Node935,none
Node11,1,Node983,none
Node11,1,Node987,none
Node11,1,Node992,none
Node11,1,Node997,none
Node12,1,Node43,none
Node12,-1,Node44,none
Node12,1,Node45,none
Node12,-1,Node88,none
Node12,-1,Node102,none
Node12,-1,Node104,none
Node12,1,Node108,none
Node12,-1,Node109,none
Node12,-1,Node129,none
Node12,-1,Node148,none
Node12,-1,Node149,none
Node12,-1,Node161,none
Node12,-1,Node166,none
Node12,1,Node169,none
Node12,1,Node196,none
Node12,1,Node233,none
Node12,1,Node238,none
Node12,-1,Node251,none
Node12,-1,Node257,none
Node12,1,Node270,none
Node12,1,Node274,none
Node12,-1,Node286,none
Node12,-1,Node287,none
Node12,-1,Node289,none
Node12,1,Node291,none
Node12,1,Node293,none
Node12,-1,Node310,none
Node12,1,Node313,none
Node12,1,Node327,none
Node12,-1,Node343,none
Node12,-1,Node355,none
Node12,-1,Node357,none
Node12,1,Node364,none
Node12,1,Node368,none
Node12,-1,Node381,none
Node12,-1,Node397,none
Node12,1,Node398,none
Node12,1,Node411,none
Node12,-1,Node423,none
Node12,-1,Node430,none
Node12,1,Node445,none
Node12,1,Node453,none
Node12,-1,Node467,none
Node12,-1,Node473,none
Node12,-1,Node474,none
Node12,-1,Node492,none
Node12,1,Node503,none
Node12,1,Node516,none
Node12,-1,Node528,none
Node12,1,Node533,none
Node12,-1,Node552,none
Node12,-1,Node560,none
Node12,1,Node561,none
Node12,-1,Node611,none
Node12,-1,Node612,none
Node12,-1,Node625,none
Node12,1,Node627,none
Node12,1,Node638,none
Node12,-1,Node648,none
Node12,1,Node649,none
Node12,-1,Node661,none
Node12,1,Node671,none
Node12,-1,Node673,none
Node12,-1,Node679,none
Node12,-1,Node684,none
Node12,-1,Node706,none
Node12,-1,Node708,none
Node12,-1,Node737,none
Node12,1,Node746,none
Node12,-1,Node750,none
Node12,1,Node757,none
Node12,1,Node770,none
Node12,1,Node771,none
Node12,1,Node808,none
Node12,1,Node820,none
Node12,1,Node830,none
Node12,1,Node832,none
Node12,1,Node864,none
Node12,-1,Node865,none
Node12,-1,Node883,none
Node12,1,Node912,none
Node12,-1,Node915,none
Node12,-1,Node924,none
Node12,-1,Node933,none
Node12,1,Node940,none
Node12,1,Node947,none
Node12,-1,Node960,none
Node12,-1,Node962,none
Node12,1,Node977,none
Node12,-1,Node981,none
Node12,1,Node995,none
Node12,1,Node999,none
Node13,-1,Node19,none
Node13,1,Node30,none
Node13,1,Node37,none
Node13,-1,Node70,none
Node13,1,Node82,none
Node13,-1,Node99,none
Node13,1,Node109,none
Node13,-1,Node124,none
Node13,-1,Node127,none
Node13,1,Node131,none
Node13,1,Node135,none
Node13,1,Node136,none
Node13,1,Node144,none
Node13,1,Node149,none
Node13,-1,Node150,none
Node13,-1,Node153,none
Node13,-1,Node159,none
Node13,1,Node166,none
Node13,-1,Node170,none
Node13,1,Node182,none
Node13,-1,Node189,none
Node13,1,Node190,none
Node13,1,Node191,none
Node13,-1,Node196,none
Node13,1,Node208,none
Node13,-1,Node223,none
Node13,1,Node229,none
Node13,-1,Node233,none
Node13,1,Node260,none
Node13,-1,Node263,none
Node13,1,Node278,none
Node13,-1,Node297,none
Node13,1,Node306,none
Node13,1,Node308,none
Node13,-1,Node314,none
Node13,1,Node315,none
Node13,-1,Node335,none
Node13,1,Node372,none
Node13,-1,Node376,none
Node13,1,Node444,none
Node13,1,Node463,none
Node13,-1,Node480,none
Node13,1,Node483,none
Node13,1,Node489,none
Node13,1,Node492,none
Node13,-1,Node502,none
Node13,-1,Node509,none
Node13,1,Node522,none
Node13,-1,Node525,none
Node13,-1,Node529,none
Node13,-1,Node551,none
Node13,-1,Node562,none
Node13,-1,Node575,none
Node13,-1,Node579,none
Node13,-1,Node581,none
Node13,1,Node591,none
Node13,1,Node598,none
Node13,-1,Node613,none
Node13,-1,Node614,none
Node13,1,Node624,none
Node13,-1,Node636,none
Node13,1,Node642,none
Node13,1,Node643,none
Node13,-1,Node644,none
Node13,-1,Node648,none
Node13,1,Node650,none
Node13,-1,Node663,none
Node13,-1,Node664,none
Node13,-1,Node704,none
Node13,-1,Node718,none
Node13,-1,Node736,none
Node13,1,Node742,none
Node13,-1,Node780,none
Node13,-1,Node782,none
Node13,1,Node796,none
Node13,1,Node802,none
Node13,1,Node811,none
Node13,1,Node815,none
Node13,1,Node819,none
Node13,1,Node821,none
Node13,-1,Node826,none
Node13,1,Node832,none
Node13,1,Node839,none
Node13,-1,Node847,none
Node13,1,Node849,none
Node13,1,Node854,none
Node13,-1,Node858,none
Node13,-1,Node863,none
Node13,1,Node882,none
Node13,-1,Node890,target
Node13,-1,Node892,none
Node13,-1,Node914,none
Node13,1,Node932,none
Node13,-1,Node942,none
Node13,1,Node944,none
Node13,-1,Node945,none
Node13,-1,Node957,none
Node13,-1,Node969,none
Node13,1,Node971,none
Node13,-1,Node973,none
Node13,-1,Node978,none
Node13,-1,Node992,none
Node14,-1,Node20,none
Node14,-1,Node47,none
Node14,-1,Node54,none
Node14,-1,Node61,none
Node14,-1,Node62,none
Node14,1,Node84,none
Node14,1,Node95,none
Node14,-1,Node100,none
Node14,-1,Node106,none
Node14,-1,Node113,none
Node14,-1,Node117,none
Node14,-1,Node120,none
Node14,-1,Node135,none
Node14,1,Node149,none
Node14,-1,Node152,none
Node14,-1,Node160,none
Node14,1,Node163,none
Node14,-1,Node180,none
Node14,-1,Node182,none
Node14,1,Node204,none
Node14,-1,Node210,none
Node14,1,Node226,none
Node14,-1,Node227,none
Node14,1,Node253,none
Node14,-1,Node266,none
Node14,-1,Node269,none
Node14,-1,Node274,none
Node14,-1,Node283,none
Node14,-1,Node291,none
Node14,1,Node298,none
Node14,1,Node308,none
Node14,1,Node309,none
Node14,1,Node314,none
Node14,1,Node318,none
Node14,1,Node334,none
Node14,-1,Node361,none
Node14,-1,Node366,none
Node14,1,Node373,none
Node14,-1,Node381,none
Node14,1,Node383,none
Node14,-1,Node389,none
Node14,-1,Node404,none
Node14,1,Node421,none
Node14,1,Node423,none
Node14,-1,Node426,none
Node14,1,Node441,none
Node14,1,Node447,none
Node14,1,Node463,none
Node14,1,Node469,none
Node14,1,Node473,none
Node14,1,Node493,none
Node14,-1,Node508,none
Node14,-1,Node509,none
Node14,1,Node516,none
Node14,1,Node520,none
Node14,-1,Node523,none
Node14,-1,Node530,none
Node14,-1,Node532,none
Node14,-1,Node540,none
Node14,-1,Node547,none
Node14,-1,Node560,none
Node14,-1,Node568,none
Node14,1,Node597,none
Node14,1,Node600,none
Node14,-1,Node604,none
Node14,-1,Node606,none
Node14,1,Node646,none
Node14,-1,Node665,none
Node14,-1,Node674,none
Node14,1,Node675,none
Node14,1,Node679,none
Node14,1,Node684,none
Node14,-1,Node687,none
Node14,1,Node688,none
Node14,1,Node712,none
Node14,-1,Node718,none
Node14,1,Node728,none
Node14,-1,Node734,none
Node14,1,Node739,none
Node14,1,Node746,none
Node14,1,Node758,none
Node14,1,Node771,none
Node14,1,Node795,none
Node14,-1,Node796,none
Node14,1,Node808,none
Node14,-1,Node815,none
Node14,1,Node838,none
Node14,1,Node859,none
Node14,-1,Node881,none
Node14,1,Node920,none
Node14,-1,Node924,none
Node14,1,Node925,none
Node14,1,Node927,none
Node14,1,Node934,none
Node14,1,Node939,none
Node14,1,Node956,none
Node14,-1,Node968,none
Node14,1,Node973,none
Node14,-1,Node975,none
Node14,-1,Node991,none
Node14,-1,Node996,none
Node15,-1,Node16,none
Node15,1,Node18,none
Node15,-1,Node25,none
Node15,-1,Node37,none
Node15,1,Node40,none
Node15,1,Node51,none
Node15,-1,Node79,none
Node15,-1,Node111,none
Node15,-1,Node122,none
Node15,-1,Node156,none
Node15,1,Node162,none
Node15,1,Node172,none
Node15,-1,Node187,none
Node15,1,Node190,none
Node15,-1,Node197,none
Node15,1,Node203,none
Node15,-1,Node208,none
Node15,-1,Node211,none
Node15,1,Node217,none
Node15,1,Node235,none
Node15,-1,Node254,none
Node15,1,Node262,none
Node15,1,Node271,none
Node15,-1,Node273,none
Node15,1,Node286,none
Node15,1,Node290,none
Node15,1,Node295,none
Node15,1,Node296,none
Node15,1,Node300,none
Node15,-1,Node304,none
Node15,-1,Node308,none
Node15,-1,Node331,none
Node15,-1,Node335,none
Node15,1,Node343,none
Node15,1,Node376,none
Node15,1,Node380,none
Node15,1,Node386,none
Node15,-1,Node390,none
Node15,1,Node394,none
Node15,1,Node399,none
Node15,-1,Node410,none
Node15,-1,Node427,none
Node15,-1,Node429,none
Node15,1,Node455,none
Node15,1,Node458,none
Node15,-1,Node467,none
Node15,1,Node475,none
Node15,-1,Node477,none
Node15,-1,Node479,none
Node15,1,Node494,none
Node15,-1,Node497,none
Node15,1,Node527,none
Node15,-1,Node536,none
Node15,-1,Node540,none
Node15,1,Node545,none
Node15,1,Node587,none
Node15,1,Node599,none
Node15,-1,Node607,none
Node15,-1,Node620,none
Node15,1,Node624,none
Node15,1,Node627,none
Node15,1,Node628,none
Node15,-1,Node629,none
Node15,1,Node638,none
Node15,1,Node642,none
Node15,-1,Node646,none
Node15,-1,Node659,none
Node15,1,Node670,none
Node15,1,Node688,none
Node15,1,Node693,none
Node15,-1,Node716,none
Node15,1,Node760,none
Node15,-1,Node814,none
Node15,1,Node815,none
Node15,1,Node821,none
Node15,-1,Node847,none
Node15,-1,Node855,none
Node15,1,Node862,none
Node15,1,Node865,none
Node15,-1,Node879,none
Node15,-1,Node881,none
Node15,1,Node890,target
Node15,1,Node892,none
Node15,-1,Node930,none
Node15,1,Node939,none
Node15,1,Node940,none
Node15,-1,Node956,none
Node15,1,Node965,none
Node15,1,Node967,none
Node15,-1,Node979,none
Node15,-1,Node988,none
Node15,1,Node992,none
Node15,1,Node993,none
Node15,1,Node996,none
Node16,-1,Node17,none
Node16,1,Node40,none
Node16,1,Node45,none
Node16,-1,Node59,none
Node16,1,Node74,none
Node16,1,Node77,none
Node16,1,Node84,none
Node16,1,Node88,none
Node16,1,Node101,none
Node16,1,Node110,none
Node16,-1,Node111,none
Node16,-1,Node116,none
Node16,-1,Node125,none
Node16,-1,Node141,none
Node16,-1,Node150,none
Node16,-1,Node151,none
Node16,-1,Node159,none
Node16,1,Node172,none
Node16,-1,Node173,none
Node16,-1,Node186,none
Node16,-1,Node195,none
Node16,-1,Node198,none
Node16,-1,Node205,none
Node16,-1,Node206,none
Node16,-1,Node207,none
Node16,-1,Node239,none
Node16,1,Node283,none
Node16,-1,Node301,none
Node16,1,Node321,none
Node16,1,Node323,none
Node16,-1,Node374,none
Node16,1,Node380,none
Node16,1,Node403,none
Node16,1,Node436,none
Node16,-1,Node442,none
Node16,-1,Node447,none
Node16,-1,Node454,none
Node16,-1,Node462,none
Node16,-1,Node474,none
Node16,1,Node492,none
Node16,1,Node493,none
Node16,-1,Node494,none
Node16,1,Node507,none
Node16,1,Node520,none
Node16,1,Node522,none
Node16,-1,Node543,none
Node16,-1,Node546,none
Node16,1,Node547,none
Node16,1,Node598,none
Node16,-1,Node610,none
Node16,-1,Node617,none
Node16,-1,Node640,none
Node16,1,Node645,source
Node16,-1,Node647,none
Node16,1,Node653,none
Node16,1,Node654,none
Node16,-1,Node682,none
Node16,-1,Node692,none
Node16,-1,Node701,none
Node16,1,Node705,none
Node16,-1,Node746,none
Node16,-1,Node747,none
Node16,1,Node749,none
Node16,1,Node762,none
Node16,-1,Node771,none
Node16,-1,Node777,none
Node16,1,Node798,none
Node16,-1,Node804,none
Node16,1,Node828,none
Node16,1,Node864,none
Node16,-1,Node866,none
Node16,-1,Node914,none
Node16,1,Node916,none
Node16,1,Node923,none
Node16,1,Node930,none
Node16,-1,Node932,none
Node16,-1,Node945,none
Node16,1,Node950,none
Node16,-1,Node962,none
Node16,1,Node977,none
Node16,1,Node982,none
Node16,1,Node992,none
Node17,-1,Node18,none
Node17,-1,Node19,none
Node17,1,Node23,none
Node17,-1,Node25,none
Node17,-1,Node60,none
Node17,1,Node81,none
Node17,1,Node82,none
Node17,1,Node85,none
Node17,1,Node94,none
Node17,-1,Node109,none
Node17,-1,Node117,none
Node17,-1,Node128,none
Node17,1,Node134,none
Node17,1,Node137,none
Node17,1,Node144,none
Node17,1,Node146,none
Node17,-1,Node147,none
Node17,1,Node164,none
Node17,1,Node169,none
Node17,1,Node175,none
Node17,1,Node185,none
Node17,-1,Node195,none
Node17,1,Node196,none
Node17,1,Node218,none
Node17,1,Node219,none
Node17,1,Node236,none
Node17,-1,Node237,none
Node17,1,Node245,none
Node17,-1,Node247,none
Node17,-1,Node248,none
Node17,1,Node259,none
Node17,-1,Node273,none
Node17,-1,Node296,none
Node17,-1,Node331,none
Node17,1,Node351,none
Node17,1,Node373,none
Node17,-1,Node382,none
Node17,-1,Node385,none
Node17,-1,Node391,none
Node17,1,Node412,none
Node17,1,Node421,none
Node17,1,Node437,none
Node17,1,Node440,none
Node17,1,Node441,none
Node17,-1,Node454,none
Node17,-1,Node478,none
Node17,1,Node479,none
Node17,1,Node487,none
Node17,-1,Node492,none
Node17,-1,Node494,none
Node17,1,Node516,none
Node17,1,Node534,none
Node17,1,Node546,none
Node17,1,Node584,none
Node17,1,Node593,none
Node17,-1,Node597,none
Node17,-1,Node606,none
Node17,1,Node610,none
Node17,1,Node615,none
Node17,-1,Node620,none
Node17,-1,Node635,none
Node17,-1,Node648,none
Node17,1,Node657,none
Node17,1,Node658,none
Node17,-1,Node669,none
Node17,-1,Node676,none
Node17,1,Node681,none
Node17,-1,Node692,none
Node17,-1,Node722,none
Node17,-1,Node731,none
Node17,1,Node735,none
Node17,1,Node763,none
Node17,1,Node769,none
Node17,1,Node781,none
Node17,1,Node786,none
Node17,1,Node797,none
Node17,-1,Node813,none
Node17,-1,Node816,none
Node17,1,Node832,none
Node17,-1,Node838,none
Node17,1,Node858,none
Node17,1,Node874,none
Node17,1,Node875,none
Node17,-1,Node881,none
Node17,-1,Node886,none
Node17,-1,Node900,none
Node17,-1,Node901,none
Node17,-1,Node911,none
Node17,-1,Node912,none
Node17,1,Node916,none
Node17,-1,Node941,none
Node17,-1,Node957,none
Node17,1,Node974,none
Node17,-1,Node979,none
Node18,-1,Node30,none
Node18,1,Node31,none
Node18,1,Node35,none
Node18,1,Node66,none
Node18,1,Node67,none
Node18,-1,Node87,none
Node18,1,Node94,none
Node18,1,Node104,none
Node18,1,Node126,none
Node18,-1,Node141,none
Node18,-1,Node165,none
Node18,-1,Node172,none
Node18,1,Node176,none
Node18,-1,Node198,none
Node18,-1,Node200,none
Node18,1,Node201,none
Node18,1,Node206,none
Node18,-1,Node224,none
Node18,1,Node246,none
Node18,-1,Node260,none
Node18,1,Node276,none
Node18,1,Node279,none
Node18,-1,Node285,none
Node18,1,Node292,none
Node18,-1,Node295,none
Node18,1,Node305,none
Node18,-1,Node319,none
Node18,-1,Node329,none
Node18,1,Node353,none
Node18,-1,Node362,none
Node18,1,Node363,none
Node18,-1,Node369,none
Node18,-1,Node377,none
Node18,1,Node406,none
Node18,1,Node408,none
Node18,-1,Node465,none
Node18,-1,Node476,none
Node18,-1,Node482,none
Node18,-1,Node499,none
Node18,-1,Node508,none
Node18,-1,Node512,none
Node18,1,Node521,none
Node18,-1,Node542,none
Node18,1,Node552,none
Node18,-1,Node572,none
Node18,-1,Node576,none
Node18,1,Node587,none
Node18,-1,Node601,none
Node18,-1,Node606,none
Node18,-1,Node613,none
Node18,1,Node638,none
Node18,1,Node670,none
Node18,1,Node690,none
Node18,1,Node692,none
Node18,1,Node720,none
Node18,-1,Node724,none
Node18,-1,Node729,none
Node18,-1,Node731,none
Node18,-1,Node732,none
Node18,-1,Node744,none
Node18,1,Node745,none
Node18,-1,Node766,none
Node18,1,Node769,none
Node18,1,Node774,none
Node18,-1,Node778,none
Node18,-1,Node791,none
Node18,1,Node795,none
Node18,-1,Node818,none
Node18,1,Node828,none
Node18,-1,Node833,none
Node18,1,Node841,none
Node18,1,Node845,none
Node18,-1,Node870,none
Node18,-1,Node884,none
Node18,1,Node905,none
Node18,-1,Node911,none
Node18,1,Node926,none
Node18,-1,Node927,none
Node18,-1,Node973,none
Node18,1,Node985,none
Node19,-1,Node60,none
Node19,1,Node64,none
Node19,-1,Node82,none
Node19,1,Node85,none
Node19,1,Node105,none
Node19,1,Node114,none
Node19,1,Node130,none
Node19,1,Node134,none
Node19,-1,Node137,none
Node19,1,Node138,none
Node19,-1,Node139,none
Node19,1,Node145,none
Node19,1,Node147,none
Node19,1,Node148,none
Node19,-1,Node172,none
Node19,-1,Node177,none
Node19,-1,Node196,none
Node19,1,Node200,none
Node19,-1,Node201,none
Node19,-1,Node215,none
Node19,-1,Node234,none
Node19,1,Node274,none
Node19,1,Node275,none
Node19,-1,Node294,none
Node19,1,Node324,none
Node19,1,Node328,none
Node19,-1,Node329,none
Node19,1,Node330,none
Node19,-1,Node368,none
Node19,1,Node369,none
Node19,1,Node374,none
Node19,1,Node380,none
Node19,-1,Node385,none
Node19,1,Node393,none
Node19,-1,Node402,none
Node19,1,Node416,none
Node19,1,Node418,none
Node19,-1,Node435,none
Node19,1,Node447,none
Node19,1,Node469,none
Node19,1,Node473,none
Node19,-1,Node485,none
Node19,1,Node487,none
Node19,1,Node494,none
Node19,-1,Node499,none
Node19,1,Node502,none
Node19,-1,Node511,none
Node19,1,Node513,none
Node19,1,Node517,none
Node19,1,Node522,none
Node19,-1,Node544,none
Node19,1,Node548,none
Node19,1,Node556,none
Node19,1,Node558,none
Node19,1,Node560,none
Node19,1,Node573,none
Node19,1,Node615,none
Node19,-1,Node621,none
Node19,1,Node627,none
Node19,-1,Node660,none
Node19,-1,Node681,none
Node19,1,Node712,none
Node19,-1,Node722,none
Node19,1,Node760,none
Node19,-1,Node770,none
Node19,-1,Node772,none
Node19,1,Node775,none
Node19,1,Node805,none
Node19,-1,Node809,none
Node19,1,Node815,none
Node19,-1,Node821,none
Node19,-1,Node824,none
Node19,-1,Node826,none
Node19,-1,Node829,none
Node19,-1,Node846,none
Node19,-1,Node855,none
Node19,-1,Node863,none
Node19,-1,Node871,none
Node19,1,Node875,none
Node19,1,Node877,none
Node19,-1,Node879,none
Node19,1,Node881,none
Node19,1,Node888,none
Node19,1,Node901,none
Node19,1,Node907,none
Node19,1,Node909,none
Node19,1,Node914,none
Node19,-1,Node915,none
Node19,-1,Node916,none
Node19,-1,Node920,none
Node19,1,Node922,none
Node19,1,Node933,none
Node19,-1,Node934,none
Node19,-1,Node937,none
Node19,1,Node938,none
Node19,1,Node940,none
Node19,1,Node943,none
Node19,-1,Node951,none
Node19,-1,Node956,none
Node19,-1,Node957,none
Node19,-1,Node965,none
Node19,1,Node974,none
Node19,1,Node975,none
Node19,1,Node980,none
Node19,-1,Node999,none
Node20,-1,Node24,none
Node20,-1,Node26,none
Node20,1,Node30,none
Node20,1,Node37,none
Node20,1,Node43,none
Node20,-1,Node63,none
Node20,1,Node70,none
Node20,-1,Node84,none
Node20,-1,Node131,none
Node20,1,Node140,none
Node20,-1,Node141,none
Node20,-1,Node142,none
Node20,1,Node149,none
Node20,1,Node158,none
Node20,-1,Node159,none
Node20,1,Node169,none
Node20,-1,Node183,none
Node20,-1,Node192,none
Node20,1,Node198,none
Node20,1,Node215,none
Node20,1,Node216,none
Node20,1,Node232,none
Node20,-1,Node254,none
Node20,-1,Node255,none
Node20,-1,Node258,none
Node20,1,Node259,none
